price,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,type,paint_color,vehicle_age,estimate_msrp,predicted_price,gap_ratio,price_class
23590,buick,enclavepremiumsport,good,6 cylinders,gas,79136.0,clean,other,5GAKRCKD4FJ155025,fwd,SUV,white,6.0,47850.0,23735.34,-0.006123358671078659,1
28999,chevrolet,silverado2500hd,good,8 cylinders,gas,127256.0,clean,automatic,1GB2CUEG2JZ332343,rwd,truck,white,3.0,38400.0,27827.9,0.04208366423625205,1
12900,toyota,corolla,excellent,4 cylinders,gas,75479.0,rebuilt,automatic,5YFBURHE4FP280473,fwd,sedan,blue,6.0,18500.0,12017.52,0.07343278812933114,1
5995,chevrolet,cruze,good,4 cylinders,gas,98971.0,clean,other,1G1PK5S90B7282435,fwd,sedan,black,10.0,19655.0,6480.23,-0.07487851511443261,1
13900,chevrolet,cruze,excellent,4 cylinders,gas,61881.0,clean,manual,1G1BE5SM4J7122689,fwd,sedan,white,3.0,20300.0,13760.07,0.010169279662094764,1
25990,mercedes-benz,eclasse550,good,8 cylinders,gas,42045.0,clean,automatic,WDDKJ7DB6DF216826,rwd,coupe,white,8.0,65000.0,25990.0,0.0,1
41590,buick,enclaveavenirsport,good,6 cylinders,gas,29010.0,clean,other,5GAERDKWXLJ231184,fwd,SUV,red,1.0,50800.0,41473.6,0.0028066046834613213,1
29590,ford,expeditionxltsport,good,6 cylinders,gas,70760.0,clean,other,1FMJU1JT1HEA52352,4wd,SUV,blue,4.0,56100.0,29590.0,0.0,1
21800,bmw,z4sdrive28i,excellent,4 cylinders,gas,63009.0,clean,automatic,WBALL5C51CJ103268,rwd,convertible,silver,9.0,47800.0,22428.9,-0.028039716615616522,1
7495,honda,odyssey,like new,6 cylinders,gas,198573.0,clean,automatic,5FNRL384X8B002956,fwd,van,white,13.0,29850.0,7102.45,0.055269660469274715,1
4500,chevrolet,equinoxlt,excellent,6 cylinders,gas,148655.0,clean,automatic,2CNDL43F286011094,4wd,SUV,silver,13.0,26500.0,5607.48,-0.19750048149971103,0
5995,ford,fiestases,excellent,4 cylinders,gas,91469.0,clean,automatic,3FADP4FJXBM179139,fwd,hatchback,white,10.0,17300.0,6376.61,-0.05984527829050227,1
12997,subaru,legacypremium,good,4 cylinders,gas,82453.0,clean,automatic,4S3BNAF66H3065795,4wd,sedan,blue,4.0,27000.0,13649.88,-0.047830457117571674,1
18500,acura,tlx,excellent,6 cylinders,gas,65621.0,clean,automatic,19UUB2F79GA011385,fwd,sedan,grey,5.0,35500.0,19190.11,-0.035961753215588685,1
7495,ford,fusiontitanium,good,4 cylinders,gas,190000.0,clean,automatic,3FA6P0K94GR159704,fwd,sedan,white,5.0,30900.0,8192.99,-0.08519356181320858,1
32995,chevrolet,corvette,excellent,8 cylinders,gas,59627.0,clean,automatic,1G1YY26W485134987,rwd,coupe,yellow,13.0,50000.0,29839.82,0.10573723299939478,2
36900,mercedes-benz,slclass,excellent,8 cylinders,gas,29984.0,clean,automatic,WDBSK71F09F152898,rwd,convertible,black,12.0,104900.0,36257.4,0.017723278558308055,1
21000,chevrolet,tahoelt,excellent,8 cylinders,gas,104300.0,clean,automatic,1GNSKBE07DR343114,4wd,SUV,white,8.0,41380.0,20284.89,0.035253333885468474,1
6995,mitsubishi,outlandersport,excellent,4 cylinders,gas,99668.0,clean,manual,4A4AP3AU2EE032955,fwd,SUV,white,7.0,20195.0,7936.28,-0.11860468632659127,0
29800,chevrolet,tahoe,excellent,8 cylinders,gas,97601.0,clean,automatic,1GNSKBKC4GR196625,4wd,SUV,custom,5.0,60500.0,31212.87,-0.045265622802388855,1
7700,chevrolet,silverado1500,good,8 cylinders,gas,249421.0,clean,automatic,3GCRKSE39AG166806,4wd,truck,black,11.0,39000.0,9219.04,-0.16477203700168355,0
14250,kia,soul,excellent,4 cylinders,gas,40961.0,clean,automatic,KNDJP3A50G7322781,fwd,hatchback,grey,5.0,22700.0,14066.55,0.013041577359053978,1
15995,ford,escapes,excellent,4 cylinders,gas,59595.0,clean,automatic,1FMCU0F75HUB44309,fwd,SUV,grey,4.0,23500.0,15352.92,0.04182136036662732,1
7995,chevrolet,cruze,good,4 cylinders,gas,84064.0,clean,automatic,1G1PC5SB6E7241957,fwd,sedan,red,7.0,19500.0,8014.96,-0.0024903430584806456,1
17400,honda,hrvex,excellent,5 cylinders,gas,32271.0,clean,automatic,3CZRU5H73HM718400,fwd,SUV,blue,4.0,25000.0,17738.96,-0.019108222804493563,1
29990,ram,1500quadcabtradesman,good,6 cylinders,other,31622.0,clean,other,1C6RR7FG7HS699550,4wd,pickup,white,4.0,36600.0,30170.0,-0.005966191581040769,1
9990,audi,a4quattropremiumplus,excellent,4 cylinders,gas,80100.0,clean,automatic,WAUFFAFL1BA093105,4wd,sedan,blue,10.0,38900.0,11416.72,-0.12496759139227374,0
24988,chevrolet,equinox,like new,4 cylinders,gas,14925.0,clean,automatic,2GNAXSEV0J6238043,4wd,SUV,grey,3.0,29500.0,24354.77,0.02600024553711653,1
41590,buick,enclaveavenirsport,good,6 cylinders,gas,29010.0,clean,other,5GAERDKWXLJ231184,fwd,SUV,red,1.0,48500.0,41590.0,0.0,1
20990,hyundai,equussignaturesedan4d,good,8 cylinders,gas,45720.0,clean,other,KMHGH4JH7DU069975,rwd,sedan,white,8.0,60900.0,22394.79,-0.06272842924626669,1
11995,nissan,rogueselect,excellent,4 cylinders,gas,73000.0,clean,automatic,JN8AS5MT0FW650201,fwd,SUV,grey,6.0,24300.0,12413.53,-0.03371563125074017,1
2995,ford,focusse,good,4 cylinders,gas,229000.0,clean,automatic,1FAHP3K24CL213671,fwd,hatchback,black,9.0,19500.0,3744.63,-0.20018800255298924,0
39995,cadillac,escaladepremium,like new,8 cylinders,gas,85500.0,clean,automatic,1GYS3PKJ4FR577899,rwd,SUV,black,6.0,82650.0,39856.74,0.003468923951131027,1
29990,chevrolet,coloradocrewcabwork,good,6 cylinders,gas,11401.0,clean,other,1GCGTBEN7J1162712,4wd,pickup,red,3.0,33700.0,29990.0,0.0,1
7995,dodge,grandcaravan,like new,6 cylinders,gas,160440.0,clean,automatic,2C4RDGCG1CR295794,fwd,van,silver,9.0,27995.0,7788.25,0.02654640002567971,1
36999,jeep,wranglerunlimitedrubicon,good,6 cylinders,gas,40000.0,clean,automatic,1C4BJWEG0HL542126,rwd,SUV,white,4.0,39790.0,35732.54,0.035442764494211694,1
25995,chevrolet,silverado1500,excellent,8 cylinders,gas,117795.0,clean,automatic,3GCPCREC5EG186957,rwd,pickup,black,7.0,38500.0,25076.73,0.03661841077365352,1
15800,lexus,gx470,good,8 cylinders,gas,196250.0,clean,automatic,JTJBT20X650075377,4wd,SUV,silver,16.0,48500.0,12396.73,0.27452965419106495,2
16211,subaru,legacy,good,6 cylinders,gas,70045.0,clean,automatic,4S3BNEN63F3046868,4wd,sedan,grey,6.0,32750.0,16962.88,-0.044325020279575224,1
23990,jeep,wranglersaharasport,good,6 cylinders,gas,66649.0,clean,other,1C4AJWBG1CL242975,4wd,other,red,9.0,30500.0,24135.7,-0.006036700820775893,1
5990,mazda,tribute,good,6 cylinders,gas,154830.0,clean,automatic,4F2YU08192KM22599,4wd,SUV,grey,19.0,24700.0,5635.0,0.06299911268855368,1
37990,ford,mustanggtcoupe2d,good,8 cylinders,gas,337.0,clean,other,1FA6P8CF8K5199377,rwd,coupe,black,2.0,43000.0,38050.0,-0.0015768725361366622,1
8995,nissan,maxima,excellent,6 cylinders,gas,122545.0,clean,automatic,1N4AA5AP7AC802108,fwd,other,black,11.0,30990.0,8514.54,0.05642818050064937,1
10400,dodge,journeycrew,excellent,6 cylinders,gas,69000.0,clean,automatic,3D4PG5FG3BT509634,fwd,SUV,blue,10.0,23900.0,9815.42,0.05955730880594003,1
28444,jeep,grandcherokee,like new,6 cylinders,gas,45646.0,clean,automatic,1C4RJEAG1HC663908,fwd,SUV,silver,4.0,30690.0,26761.03,0.0628888349962614,1
6950,ford,fusions,excellent,4 cylinders,gas,199020.0,clean,automatic,1FA6P0G76G5136032,fwd,sedan,white,5.0,22000.0,7589.04,-0.08420564392861284,1
12990,mercedes-benz,cclass,excellent,6 cylinders,gas,114438.0,clean,automatic,WDDGF8AB5ER318734,4wd,sedan,black,7.0,38700.0,13412.33,-0.03148819034425785,1
29500,hyundai,sonatalimited,new,4 cylinders,gas,403.0,lien,automatic,5NPEH4J21LH038284,fwd,coupe,blue,1.0,33700.0,26406.16,0.11716357092436008,2
19900,chevrolet,tahoe,excellent,8 cylinders,gas,65751.0,clean,automatic,1GNSCBE06BR291713,rwd,SUV,custom,10.0,42000.0,22192.65,-0.10330672542485919,0
29990,chevrolet,coloradoextendedcab,good,6 cylinders,gas,17302.0,clean,other,1GCHTCE37G1186784,4wd,pickup,red,5.0,36800.0,29990.0,0.0,1
27990,gmc,sierra2500hdextendedcab,good,8 cylinders,gas,68696.0,clean,other,1GT220CG8CZ231238,4wd,pickup,black,9.0,40000.0,27990.0,0.0,1
5500,acura,rdx,good,4 cylinders,gas,182974.0,clean,automatic,5J8TB18547A006483,4wd,SUV,grey,14.0,33900.0,6134.59,-0.1034445659775144,0
38590,chevrolet,corvettegrandsport,good,8 cylinders,gas,32086.0,clean,automatic,1G1YW3DW4C5101754,rwd,convertible,white,9.0,58100.0,38590.0,0.0,1
28990,bmw,m3convertible2d,good,8 cylinders,gas,70703.0,clean,other,WBSDX9C57CE785089,rwd,other,silver,9.0,65000.0,28840.0,0.005201109570041609,1
9995,cadillac,escalade,excellent,8 cylinders,gas,214053.0,clean,automatic,1GYFK63867R333957,4wd,SUV,white,14.0,64830.0,9960.03,0.0035110336013043477,1
10800,hyundai,accent,excellent,4 cylinders,gas,54696.0,clean,manual,KMHCT5AE8HU326236,fwd,sedan,red,4.0,15900.0,10785.93,0.0013044772217138169,1
13998,honda,pilotexl,good,6 cylinders,gas,143428.0,clean,automatic,5FNYF4H55CB054778,4wd,SUV,grey,9.0,38900.0,12541.53,0.11613176382785827,2
35850,mercedes-benz,cclass,excellent,6 cylinders,gas,56950.0,clean,automatic,55SWF6EB2HU210679,4wd,sedan,black,4.0,52000.0,31694.44,0.13111321733401826,2
2995,chevrolet,malibu,good,4 cylinders,gas,116193.0,clean,other,1G1ZS51F56F297315,fwd,sedan,blue,15.0,19695.0,3346.33,-0.10498964537269186,0
24900,jeep,cherokeelatitudeplus,excellent,6 cylinders,gas,42400.0,clean,automatic,1C4PJMLX2KD125315,4wd,SUV,grey,2.0,31900.0,24434.08,0.01906844865859481,1
25000,chevrolet,tahoeltz,good,8 cylinders,other,184663.0,clean,automatic,1GNSKCKCXGR208766,4wd,other,silver,5.0,59800.0,29198.93,-0.14380424214174972,0
10995,chevrolet,silverado1500,good,8 cylinders,gas,153583.0,clean,automatic,1GCEK19068Z182688,4wd,truck,blue,13.0,29500.0,11821.45,-0.06991105152075258,1
3900,ford,focus,excellent,4 cylinders,gas,164867.0,clean,automatic,1FAFP31N26W218891,fwd,hatchback,black,15.0,13800.0,3946.4,-0.011757551185890962,1
41950,jeep,grandcherokeelimited,excellent,6 cylinders,gas,2441.0,clean,automatic,1C4RJFBG4LC361476,4wd,SUV,blue,1.0,42800.0,41578.55,0.008933692973901135,1
31990,ford,superdutyf550drw,good,8 cylinders,diesel,59429.0,clean,automatic,1FDAW57P46ED02529,4wd,truck,red,15.0,56000.0,32380.0,-0.012044471896232242,1
19800,ford,explorer,excellent,6 cylinders,gas,96281.0,clean,automatic,1FM5K8F81FGB54384,4wd,wagon,silver,6.0,42130.0,19869.74,-0.0035098597163325538,1
23995,buick,envision,excellent,4 cylinders,gas,43323.0,clean,automatic,LRBFX1SA2JD007686,fwd,SUV,brown,3.0,33500.0,23101.29,0.03868658416910913,1
9998,nissan,juke,excellent,4 cylinders,gas,94431.0,clean,automatic,JN8AF5MV1ET364802,4wd,SUV,yellow,7.0,25000.0,10865.24,-0.0798178411153366,1
25990,chevrolet,silverado1500regular,good,8 cylinders,other,82140.0,clean,automatic,1GCNKREC1EZ373672,4wd,pickup,black,7.0,38965.0,25990.0,0.0,1
7495,chevrolet,cruze,excellent,4 cylinders,gas,108000.0,clean,manual,1G1PK5S94B7268411,fwd,sedan,blue,10.0,18900.0,7448.01,0.006309067791262335,1
39995,chevrolet,silverado3500hd4x4,like new,8 cylinders,gas,42522.0,clean,automatic,1GB4KYCG5HF134082,4wd,truck,white,4.0,40185.0,39204.02,0.020175992155906545,1
9995,ford,fusion,like new,4 cylinders,gas,65235.0,clean,automatic,3FAHP0JA3CR299290,fwd,sedan,red,9.0,24300.0,10466.27,-0.04502750263465403,1
38990,infiniti,qx60luxesportutility,good,6 cylinders,gas,5279.0,clean,other,5N1DL0MN9LC508268,fwd,other,black,1.0,45100.0,39110.0,-0.003068268984914344,1
29990,chevrolet,coloradocrewcabwork,good,6 cylinders,gas,11401.0,clean,other,1GCGTBEN7J1162712,4wd,pickup,red,3.0,35300.0,30102.09,-0.0037236617125256137,1
4995,subaru,outback25ilimited,fair,4 cylinders,gas,249600.0,clean,automatic,4S4BP62C657337684,4wd,wagon,silver,16.0,26500.0,4984.46,0.0021145720900558863,1
11495,jeep,patriot,good,4 cylinders,gas,96984.0,clean,automatic,1C4NJRBBXFD135929,4wd,SUV,silver,6.0,21500.0,11270.09,0.01995636237155159,1
9900,ford,f150xlt4wd,good,8 cylinders,gas,126953.0,clean,automatic,1FTRF14V78KC58114,4wd,pickup,red,13.0,33500.0,11007.42,-0.10060668167472488,0
16699,nissan,altima25,like new,4 cylinders,gas,56039.0,clean,automatic,1N4AL3AP5GC115233,fwd,sedan,silver,5.0,23400.0,15924.2,0.048655505457102975,1
22590,buick,enclaveconveniencesport,good,6 cylinders,gas,48262.0,clean,other,5GAKRAKD4HJ276564,fwd,other,blue,4.0,38900.0,24367.02,-0.07292725987831095,1
35990,ford,mustanggtpremiumcoupe2d,good,8 cylinders,gas,4899.0,clean,other,1FA6P8CF9F5375018,rwd,coupe,red,6.0,40500.0,36030.0,-0.0011101859561476548,1
39590,lincoln,continentalreserve,good,6 cylinders,other,7528.0,clean,other,1LN6L9RP9K5606808,fwd,sedan,black,2.0,60000.0,39710.0,-0.0030219088390833542,1
27893,ford,escapeseawd,like new,3 cylinders,gas,5141.0,clean,automatic,1FMCU9G6XLUA90430,4wd,SUV,white,1.0,29200.0,26326.9,0.05948668472171043,1
23310,ford,expedition,good,6 cylinders,gas,148308.0,clean,automatic,1FMJU1MT6FEF21265,4wd,SUV,grey,6.0,65000.0,22795.6,0.022565758304234216,1
9250,nissan,maxima,good,6 cylinders,gas,105800.0,clean,automatic,1N4AA5AP4EC454547,fwd,sedan,black,7.0,39990.0,11081.27,-0.16525813376986576,0
23481,ford,expedition,good,6 cylinders,gas,84051.0,clean,automatic,1FMJU1GT6HEA71258,4wd,wagon,white,4.0,52300.0,24517.77,-0.04228647221994498,1
18995,honda,crv,good,4 cylinders,gas,69554.0,clean,automatic,5J6RM4H55GL116736,4wd,wagon,brown,5.0,29600.0,17887.87,0.06189277985584651,1
5900,hyundai,sonata,excellent,4 cylinders,gas,111481.0,clean,automatic,5NPEB4ACXCH397885,fwd,sedan,silver,9.0,20700.0,6608.95,-0.10727120041761548,0
38990,infiniti,qx60luxesportutility,good,6 cylinders,gas,5279.0,clean,other,5N1DL0MN9LC508268,fwd,other,black,1.0,44000.0,38990.0,0.0,1
37990,toyota,tundradoublecabsr,good,8 cylinders,gas,22870.0,clean,other,5TFUM5F13GX069124,4wd,pickup,black,5.0,43000.0,37990.0,0.0,1
12631,honda,civic,excellent,4 cylinders,gas,84576.0,clean,automatic,19XFC2F51GE061732,fwd,sedan,blue,5.0,19500.0,11412.45,0.10677374271081137,2
10200,lexus,rx350,excellent,6 cylinders,gas,130393.0,clean,automatic,2T2GK31U78C054551,fwd,SUV,green,13.0,42300.0,10678.08,-0.044772093859570254,1
2200,honda,crv,good,4 cylinders,gas,229000.0,clean,automatic,JHLRD78892C044405,4wd,SUV,blue,19.0,23500.0,3182.82,-0.3087890612727079,0
11747,ford,edgelimitedawd,excellent,6 cylinders,gas,126838.0,clean,automatic,2FMDK4KC0DBA18525,4wd,SUV,grey,8.0,43000.0,12813.75,-0.08325041459369818,1
5100,kia,forte,good,4 cylinders,gas,102000.0,clean,manual,KNAFK4A65G5515276,fwd,sedan,black,5.0,16000.0,6254.97,-0.18464836761807013,0
34900,ford,edgeselawd,like new,4 cylinders,gas,6000.0,clean,automatic,2FMPK4J99KBC60536,4wd,SUV,silver,2.0,37100.0,34442.39,0.013286244073073925,1
4599,buick,lesabre,good,6 cylinders,gas,71182.0,clean,automatic,1G4HP52K43U184247,fwd,sedan,brown,18.0,24500.0,5248.93,-0.12382142646215519,0
7900,ford,f150,good,8 cylinders,gas,103255.0,clean,automatic,1FTRW07L03KD58469,rwd,truck,red,18.0,21500.0,9116.07,-0.1333984929909489,0
31990,toyota,tundra4wdtruck,good,8 cylinders,gas,63615.0,clean,automatic,5TFDY5F11EX340621,4wd,truck,black,7.0,42400.0,31922.85,0.0021035089285574896,1
5995,kia,optima,excellent,4 cylinders,gas,188803.0,clean,automatic,KNAGN4A79B5076404,fwd,sedan,black,10.0,21500.0,5724.99,0.04716340115877936,1
13222,honda,civiccpesi,good,4 cylinders,gas,144500.0,clean,manual,2HGFG4A58DH706224,fwd,coupe,blue,8.0,23800.0,12638.2,0.04619328701872096,1
15995,honda,pilot,good,6 cylinders,gas,153000.0,clean,automatic,5FNYF4H51EB013728,4wd,SUV,black,7.0,38000.0,14844.95,0.07747078972984074,1
33095,ford,f150,good,6 cylinders,gas,159523.0,clean,automatic,1FTEW1EGXHFC92135,4wd,truck,custom,4.0,48000.0,30804.5,0.07435601941274814,1
9400,ford,fusionse,excellent,4 cylinders,gas,124624.0,clean,automatic,1FA6P0HD8F5116982,fwd,sedan,black,6.0,22400.0,9293.49,0.011460710669511693,1
17900,ford,expeditionlimited4x4gas,like new,6 cylinders,gas,252810.0,clean,automatic,1FMJU2AT2FEF07521,4wd,SUV,grey,6.0,67700.0,19925.16,-0.10163833063322954,0
46990,chevrolet,corvettestingray,good,8 cylinders,gas,19798.0,clean,other,1G1YB2D77G5108038,rwd,coupe,silver,5.0,55600.0,46825.35,0.00351625775354592,1
24750,chevrolet,corvette,excellent,8 cylinders,gas,27001.0,clean,automatic,1G1YY32G835124718,rwd,convertible,custom,18.0,49000.0,25803.95,-0.040844521865838396,1
28700,lincoln,navigatorsuv,excellent,6 cylinders,gas,88809.0,clean,automatic,5LMJJ2HT5GEL09688,rwd,SUV,grey,5.0,68000.0,30620.52,-0.06272003218756574,1
10495,hyundai,veloster,good,4 cylinders,gas,20846.0,clean,automatic,KMHTC6AD5DU178201,fwd,coupe,black,8.0,18600.0,10609.37,-0.010780093445699489,1
41590,buick,enclaveavenirsport,good,6 cylinders,gas,29010.0,clean,other,5GAERDKWXLJ231184,fwd,SUV,red,1.0,58900.0,41589.08,2.212119142809251e-05,1
9981,kia,soul,excellent,4 cylinders,gas,72886.0,clean,automatic,KNDJN2A27F7226649,rwd,wagon,black,6.0,19000.0,11015.95,-0.09395013593925178,1
28350,jeep,wranglerunlimited,excellent,6 cylinders,gas,77650.0,clean,automatic,1C4BJWEG2EL285823,4wd,wagon,red,7.0,31195.0,27468.63,0.03208642003623766,1
28990,jeep,wranglerunlimitedsahara,good,6 cylinders,gas,69856.0,clean,other,1C4BJWEG4GL330960,4wd,SUV,red,5.0,35490.0,28344.74,0.022764717545477514,1
9450,jeep,patriotlatitude,excellent,4 cylinders,gas,119879.0,clean,automatic,1C4NJRFB5FD183798,4wd,SUV,grey,6.0,24500.0,10061.09,-0.06073795185213532,1
15499,ford,edge,like new,6 cylinders,gas,31512.0,clean,automatic,2FMPK4G90HBB73558,4wd,SUV,silver,4.0,28490.0,17522.07,-0.11545839047555453,0
13998,chevrolet,equinox,excellent,4 cylinders,gas,99743.0,clean,automatic,2GNALBEK2F6111318,fwd,SUV,black,6.0,24500.0,12945.08,0.08133746566263013,1
37400,ram,3500,like new,6 cylinders,diesel,163868.0,clean,automatic,3C63R3GL6FG534202,4wd,truck,white,6.0,48500.0,36797.8,0.016365108783677206,1
9850,chevrolet,montecarlo,good,6 cylinders,gas,106749.0,rebuilt,automatic,2G1WZ151549436130,fwd,coupe,black,17.0,23650.0,8641.35,0.13986819189131322,2
11495,subaru,forester25ipremium,excellent,4 cylinders,gas,108877.0,clean,automatic,JF2SJAEC7EH479218,4wd,SUV,black,7.0,27200.0,11688.14,-0.0165244427257031,1
10300,honda,crv,excellent,4 cylinders,gas,138965.0,clean,automatic,5J6RM4H7XCL063737,4wd,SUV,white,9.0,30320.0,9886.77,0.04179625904112259,1
6500,mazda,mazda6isport,good,4 cylinders,gas,133000.0,clean,manual,1YVHZ8BH3D5M10272,fwd,sedan,silver,8.0,23000.0,7180.96,-0.09482854660101157,1
4900,kia,forte,good,4 cylinders,gas,177822.0,clean,automatic,KNAFU4A27A5175112,fwd,sedan,custom,11.0,16000.0,4916.05,-0.0032648162650909126,1
27990,gmc,sierra2500hdextendedcab,good,8 cylinders,gas,68696.0,clean,other,1GT220CG8CZ231238,4wd,pickup,black,9.0,38800.0,27840.0,0.005387931034482759,1
5699,chevrolet,cruze1lt,excellent,4 cylinders,gas,105871.0,clean,automatic,1G1PC5SB4D7199805,fwd,sedan,silver,8.0,18600.0,6190.67,-0.0794211288923493,1
14900,ford,f150lariat4x4,excellent,8 cylinders,gas,128879.0,clean,automatic,1FTPW145X5KE78530,4wd,pickup,black,16.0,35700.0,12887.85,0.15612767063552102,2
7995,ford,mustang,like new,6 cylinders,gas,92000.0,clean,automatic,1ZVHT80N895132537,rwd,coupe,silver,12.0,25000.0,9142.33,-0.12549645440494928,0
49990,ford,superdutyf550drw,good,8 cylinders,diesel,152701.0,clean,automatic,1FD0X5HT6FEC65813,4wd,truck,white,6.0,60000.0,49754.8,0.00472718210102336,1
19995,ford,f150,good,8 cylinders,gas,129235.0,clean,automatic,1FTFW1EF7DFA84283,4wd,truck,black,8.0,38500.0,19804.8,0.009603732428502218,1
7500,jeep,patriot,excellent,4 cylinders,gas,135460.0,clean,automatic,1C4NJRFB5DD124229,4wd,SUV,white,8.0,24495.0,7924.32,-0.053546550366466744,1
37990,chevrolet,camarosscoupe2d,good,8 cylinders,gas,9704.0,clean,other,1G1FF1R79G0140582,rwd,coupe,red,5.0,38400.0,37990.0,0.0,1
16995,chevrolet,camarolt,good,6 cylinders,gas,95644.0,clean,automatic,2G1FD1E34F9181683,rwd,coupe,black,6.0,24800.0,16142.03,0.0528415571027931,1
47995,chevrolet,corvette,good,8 cylinders,gas,13701.0,clean,automatic,1G1YB2D7XF5117511,rwd,coupe,white,6.0,55000.0,48817.49,-0.016848264832952247,1
5497,honda,element,excellent,4 cylinders,gas,215988.0,clean,automatic,5J6YH28786L011466,4wd,SUV,silver,15.0,24300.0,5456.67,0.00739095455653355,1
39995,chevrolet,silverado1500,good,8 cylinders,gas,68434.0,clean,automatic,3GCUKTEC6GG207742,4wd,truck,white,5.0,49500.0,39034.76,0.02459961326776437,1
15900,jeep,wrangler,excellent,6 cylinders,gas,85500.0,clean,manual,1J4FA39S95P325588,4wd,truck,black,16.0,25120.0,15948.37,-0.0030329118273529393,1
7895,hyundai,accent,excellent,4 cylinders,gas,72142.0,clean,automatic,KMHCT5AEXFU207651,fwd,hatchback,blue,6.0,15900.0,8275.1,-0.04593297966187724,1
12800,subaru,outback,excellent,4 cylinders,gas,78458.0,clean,automatic,4S4BRBCC8D3267614,4wd,wagon,blue,8.0,26995.0,12772.96,0.0021169721035688574,1
27497,jeep,wrangler,excellent,6 cylinders,gas,80439.0,clean,automatic,1C4BJWDG6GL344523,4wd,SUV,black,5.0,28690.0,24912.85,0.10372759439405775,2
4488,honda,pilotlx,good,6 cylinders,gas,218022.0,clean,automatic,2HKYF18123H590682,4wd,SUV,white,18.0,30745.0,4396.36,0.02084451682755742,1
10979,ford,fusion,good,4 cylinders,gas,96381.0,clean,automatic,3FA6P0H75DR212430,fwd,sedan,silver,8.0,22000.0,10063.1,0.09101569098985399,1
2900,chevrolet,malibu,salvage,4 cylinders,gas,200000.0,salvage,automatic,1G11H5SA9DF216022,fwd,sedan,custom,8.0,24000.0,5211.53,-0.44354153194935075,0
37990,chevrolet,camarosscoupe2d,good,8 cylinders,gas,9704.0,clean,other,1G1FF1R79G0140582,rwd,coupe,red,5.0,38900.0,37990.0,0.0,1
22998,ford,f150,excellent,6 cylinders,gas,110635.0,clean,automatic,1FTEX1E81GFB73815,4wd,pickup,grey,5.0,38500.0,22678.58,0.01408465609398817,1
9950,nissan,murano,excellent,6 cylinders,gas,134191.0,clean,automatic,JN8AZ1MW0BW159216,4wd,SUV,blue,10.0,34650.0,10228.76,-0.02725257020401302,1
5850,infiniti,g35,excellent,6 cylinders,gas,140200.0,clean,automatic,JNKCV51E34M616312,rwd,sedan,white,17.0,35000.0,6146.65,-0.048262061448105825,1
19995,fiat,124spider,excellent,4 cylinders,gas,25005.0,clean,manual,JC1NFAEK6H0116834,rwd,convertible,grey,4.0,25000.0,19818.98,0.008881385419431294,1
6990,jeep,grandcherokeelaredo,excellent,6 cylinders,gas,122202.0,clean,automatic,1J8GR48K88C101856,4wd,SUV,silver,13.0,32400.0,8020.03,-0.12843218790952152,0
